radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,624,1,10011,131142969,0,11.521224975586,3.8925933837891,1000,1,1,1430720916,1430720916,0
UMTS,624,1,10011,131148583,0,11.504745483398,3.8871002197266,1000,1,1,1430900844,1430900844,0
UMTS,624,1,10011,131142931,0,11.503372192383,3.8651275634766,1000,1,1,1431162587,1431162587,0
UMTS,624,1,10011,131144058,0,11.515731811523,3.8871002197266,1000,1,1,1427817355,1427817355,0
UMTS,624,1,10011,131153067,0,11.543197631836,3.8843536376953,1000,1,1,1432635913,1432635913,0
UMTS,624,1,10011,131150507,0,11.550064086914,3.8774871826172,1000,1,1,1431012385,1431012385,0
UMTS,624,1,10011,131142961,0,11.550064086914,3.8953399658203,1000,1,1,1432779668,1432779668,0
UMTS,624,1,13056,131138581,0,11.547317504883,3.8678741455078,1000,1,1,1454722814,1454722814,0
UMTS,624,2,1001,750928,0,9.6933746337891,4.0299224853516,1000,1,1,1431273809,1431273809,0
UMTS,624,1,13056,131143583,0,11.550064086914,3.8294219970703,1000,1,1,1451438957,1451438957,0
UMTS,624,1,13312,131217333,0,13.588027954102,7.3368072509766,1000,1,1,1457030005,1457030005,0
UMTS,624,1,10011,131155861,0,11.559677124023,3.9049530029297,1000,1,1,1430627994,1430627994,0
UMTS,624,2,1001,750948,0,9.6604156494141,4.0903472900391,1000,1,1,1427212918,1427212918,0
UMTS,624,1,13056,131143929,0,11.478652954102,3.8362884521484,1000,1,1,1457591274,1457591274,0
UMTS,624,1,13056,131148683,0,11.484146118164,3.8362884521484,1000,1,1,1456384659,1456384659,0
UMTS,624,2,1001,750915,0,9.7016143798828,4.0203094482422,1000,1,1,1439974891,1439974891,0
UMTS,624,1,13056,131137838,0,11.508865356445,3.8555145263672,1000,1,1,1456134578,1456134578,0
UMTS,624,1,13056,131142127,0,11.478652954102,3.8362884521484,1000,1,1,1455974025,1455974025,0
UMTS,624,1,10011,131154439,0,11.521224975586,3.9145660400391,1000,1,1,1431918414,1431918414,0
UMTS,624,1,13312,131216523,0,13.394393920898,9.3088531494141,1000,1,1,1457030005,1457030005,0
UMTS,624,1,13056,131140399,0,11.49787902832,3.8527679443359,1000,1,1,1456584670,1456584670,0
UMTS,624,1,10011,131154442,0,11.51985168457,3.9159393310547,1000,1,1,1431050031,1431050031,0
UMTS,624,2,1001,750912,0,9.7167205810547,4.0148162841797,1000,1,1,1432798984,1432798984,0
UMTS,624,2,1001,751054,0,9.699554,4.042511,1000,6,1,1458867120,1477402719,0
UMTS,624,2,1001,751272,0,9.6947479248047,4.0532684326172,1000,1,1,1448958161,1448958161,0
UMTS,624,2,1001,751122,0,9.6947479248047,4.0299224853516,1000,3,1,1458867121,1480308153,0
UMTS,624,2,1001,751348,0,9.7043609619141,4.0477752685547,1000,1,1,1455322869,1455322869,0
UMTS,624,2,1001,751130,0,9.701614,4.026718,1000,3,1,1458867121,1480524386,0
UMTS,624,2,1001,751297,0,9.694748,4.042625,1000,4,1,1458867121,1480395117,0
UMTS,624,2,1001,751075,0,9.7016143798828,4.0532684326172,1000,1,1,1433941267,1433941267,0
UMTS,624,2,1001,751248,0,9.7029876708984,4.0395355224609,1000,1,1,1455965675,1455965675,0
UMTS,624,2,1001,751353,0,9.6892547607422,4.0422821044922,1000,1,1,1443432624,1443432624,0
UMTS,624,2,1001,751271,0,9.6974945068359,4.0518951416016,1000,1,1,1433668424,1433668424,0
UMTS,624,2,1001,751125,0,9.694748,4.029465,1000,3,1,1458867121,1480308153,0
UMTS,624,2,1001,751188,0,9.6947479248047,4.0505218505859,1000,1,1,1431651446,1431651446,0
UMTS,624,2,1001,751321,0,9.6961212158203,4.0367889404297,1000,1,1,1450402933,1450402933,0
UMTS,624,2,1001,751292,0,9.705734,4.041481,1000,12,1,1458867121,1482212534,0
UMTS,624,2,1001,751114,0,9.6974945068359,4.0189361572266,1000,1,1,1451320752,1451320752,0
UMTS,624,2,1001,751057,0,9.697495,4.045617,1000,7,1,1458867120,1480395117,0
UMTS,624,2,1001,751325,0,9.6947479248047,4.0367889404297,1000,1,1,1447479613,1447479613,0
UMTS,624,2,1001,751135,0,9.7071075439453,4.0216827392578,1000,1,1,1427075261,1427075261,0
UMTS,624,2,1001,751707,0,9.7071075439453,4.0271759033203,1000,2,1,1458867122,1479794813,0
UMTS,624,2,1001,751368,0,9.6988677978516,4.0546417236328,1000,1,1,1444813082,1444813082,0
UMTS,624,2,1001,751752,0,9.7249603271484,4.0175628662109,1000,1,1,1433477877,1433477877,0
UMTS,624,2,1001,751650,0,9.7112274169922,4.0244293212891,1000,1,1,1434808538,1434808538,0
UMTS,624,2,1001,751688,0,9.7016143798828,4.0615081787109,1000,1,1,1431273809,1431273809,0
UMTS,624,2,1001,751598,0,9.7126007080078,4.0244293212891,1000,1,1,1453263009,1453263009,0
UMTS,624,2,1001,751587,0,9.7112274169922,4.0340423583984,1000,1,1,1457789736,1457789736,0
UMTS,624,2,1001,751723,0,9.7016143798828,4.0203094482422,1000,1,1,1453657582,1453657582,0
UMTS,624,2,1001,751597,0,9.7112274169922,4.0285491943359,1000,1,1,1449155221,1449155221,0
UMTS,624,2,1001,752778,0,9.6851348876953,4.0464019775391,1000,1,1,1451572753,1451572753,0
UMTS,624,2,1001,752662,0,9.6920013427734,4.0560150146484,1000,1,1,1447213959,1447213959,0
UMTS,624,2,1001,753004,0,9.7441864013672,4.0422821044922,1000,1,1,1434808521,1434808521,0
UMTS,624,2,1001,753123,0,9.7730255126953,4.0340423583984,1000,1,1,1430131075,1430131075,0
UMTS,624,2,1001,752660,0,9.6988677978516,4.0615081787109,1000,1,1,1453004499,1453004499,0
UMTS,624,2,1001,751795,0,9.6892547607422,4.0711212158203,1000,1,1,1429016603,1429016603,0
UMTS,624,2,1001,752661,0,9.6961212158203,4.0464019775391,1000,1,1,1449135071,1449135071,0
UMTS,624,2,1001,752807,0,9.6988677978516,4.0477752685547,1000,1,1,1446470193,1446470193,0
UMTS,624,2,1001,752779,0,9.6865081787109,4.0422821044922,1000,1,1,1451280682,1451280682,0
UMTS,624,2,1001,752903,0,9.7153472900391,4.0422821044922,1000,2,1,1458867123,1471863049,0
UMTS,624,2,1001,752900,0,9.7229,4.042282,1000,2,1,1458867123,1474956103,0
UMTS,624,2,1001,752777,0,9.7043609619141,4.0395355224609,1000,2,1,1458867122,1471588438,0
UMTS,624,2,1002,816684,0,9.7400665283203,4.0999603271484,1000,1,1,1445168643,1445168643,0
UMTS,624,2,1002,816623,0,9.7496795654297,4.0999603271484,1000,1,1,1455965675,1455965675,0
UMTS,624,2,1001,753853,0,9.7208404541016,4.0230560302734,1000,1,1,1439975017,1439975017,0
UMTS,624,2,1001,753854,0,9.7126007080078,4.0285491943359,1000,1,1,1437388958,1437388958,0
UMTS,624,2,1002,816506,0,9.7702789306641,4.0642547607422,1000,1,1,1453393273,1453393273,0
UMTS,624,2,1002,816575,0,9.7208404541016,4.0821075439453,1000,1,1,1426641926,1426641926,0
UMTS,624,2,1001,753127,0,9.7730255126953,4.0340423583984,1000,1,1,1430131075,1430131075,0
UMTS,624,2,1002,816683,0,9.7400665283203,4.0999603271484,1000,1,1,1445168643,1445168643,0
UMTS,624,2,1001,1013218,0,9.7043609619141,4.0546417236328,1000,1,1,1434808231,1434808231,0
UMTS,624,2,1001,753751,0,9.2086029052734,4.0065765380859,1000,1,1,1427767119,1427767119,0
UMTS,624,2,1002,816698,0,9.7167205810547,4.0518951416016,1000,1,1,1434808521,1434808521,0
UMTS,624,2,1002,816761,0,9.7126007080078,4.0601348876953,1000,1,1,1434808538,1434808538,0
UMTS,624,2,1002,816714,0,9.7483062744141,4.0724945068359,1000,1,1,1448555285,1448555285,0
UMTS,624,2,1001,753750,0,9.2072296142578,4.0148162841797,1000,1,1,1427767119,1427767119,0
UMTS,624,2,1001,753849,0,9.7222137451172,4.0340423583984,1000,1,1,1449364015,1449364015,0
UMTS,624,2,1001,755275,0,9.7167205810547,4.0491485595703,1000,3,1,1458867123,1481703432,0
UMTS,624,2,1001,755270,0,9.714432,4.044113,1000,3,1,1458867123,1470115070,0
UMTS,624,2,1002,816525,0,9.7222137451172,4.0683746337891,1000,1,1,1426546511,1426546511,0
UMTS,624,2,1002,818081,0,10.425338745117,5.4814910888672,1000,1,1,1428291784,1428291784,0
UMTS,624,2,1002,818085,0,10.396499633789,5.4979705810547,1000,1,1,1428291784,1428291784,0
UMTS,624,2,1002,816880,0,9.755859,4.099274,1000,2,1,1458867123,1478627022,0
UMTS,624,2,1002,816876,0,9.7524261474609,4.0985870361328,1000,1,1,1455597888,1455597888,0
UMTS,624,2,1002,816778,0,9.7345733642578,4.0930938720703,1000,1,1,1444642157,1444642157,0
UMTS,624,2,1002,817003,0,9.7551727294922,4.0862274169922,1000,1,1,1446722806,1446722806,0
UMTS,624,2,1002,816779,0,9.738235,4.08989,1000,3,1,1458867123,1480308148,0
UMTS,624,2,1002,817218,0,9.7537994384766,4.0464019775391,1000,1,1,1434808538,1434808538,0
UMTS,624,2,1002,817081,0,9.7551727294922,4.0560150146484,1000,1,1,1436422327,1436422327,0
UMTS,624,2,1002,818055,0,10.147933959961,5.9566497802734,1000,1,1,1431492222,1431492222,0
UMTS,624,2,1002,816974,0,9.7592926025391,4.0670013427734,1000,1,1,1437666564,1437666564,0
UMTS,624,2,1002,816973,0,9.7551727294922,4.0848541259766,1000,1,1,1439008377,1439008377,0
UMTS,624,2,1002,818049,0,10.153427124023,5.9607696533203,1000,1,1,1428487479,1428487479,0
UMTS,624,2,1002,817008,0,9.7510528564453,4.0862274169922,1000,1,1,1452412883,1452412883,0
UMTS,624,2,1002,816875,0,9.7414398193359,4.0930938720703,1000,1,1,1455597910,1455597910,0
UMTS,624,2,1002,819218,0,10.400619506836,5.5062103271484,1000,1,1,1428291755,1428291755,0
UMTS,624,2,1002,818693,0,9.7661590576172,4.0628814697266,1000,1,1,1447801148,1447801148,0
UMTS,624,2,1002,820201,0,9.7771453857422,4.1040802001953,1000,1,1,1455690855,1455690855,0
UMTS,624,2,1002,819397,0,9.7332,4.084854,1000,5,1,1458867125,1480308159,0
UMTS,624,2,1002,818729,0,9.780579,4.061508,1000,2,1,1458867125,1481775598,0
UMTS,624,2,1002,819349,0,10.171279907227,5.9676361083984,1000,1,1,1428487479,1428487479,0
UMTS,624,2,1002,822740,0,9.7263336181641,4.0738677978516,1000,1,1,1456255787,1456255787,0
UMTS,624,2,1002,818293,0,9.7194671630859,4.0793609619141,1000,1,1,1426641926,1426641926,0
UMTS,624,2,1002,820301,0,9.7290802001953,4.0491485595703,1000,1,1,1456719365,1456719365,0
UMTS,624,2,1002,822514,0,9.7469329833984,4.0917205810547,1000,1,1,1453260244,1453260244,0
UMTS,624,2,1002,818489,0,9.7647857666016,4.0628814697266,1000,1,1,1445168643,1445168643,0
UMTS,624,2,1002,818285,0,9.7222137451172,4.0752410888672,1000,1,1,1429498196,1429498196,0
UMTS,624,2,1002,820153,0,9.7414398193359,4.0917205810547,1000,1,1,1453260244,1453260244,0
UMTS,624,2,1002,818676,0,9.7716522216797,4.0477752685547,1000,1,1,1434808538,1434808538,0
UMTS,624,2,1002,819447,0,9.7510528564453,4.0972137451172,1000,1,1,1456056496,1456056496,0
UMTS,624,2,1002,820186,0,9.7441864013672,4.0464019775391,1000,1,1,1455700998,1455700998,0
UMTS,624,2,1002,819238,0,10.055923461914,5.4444122314453,1000,1,1,1426744807,1426744807,0
UMTS,624,2,1003,882927,0,11.54182434082,3.8239288330078,1000,1,1,1444521891,1444521891,0
UMTS,624,2,1003,883341,0,11.500625610352,3.8555145263672,1000,1,1,1431585581,1431585581,0
UMTS,624,2,1003,883230,0,11.51985168457,3.7868499755859,1000,1,1,1430363264,1430363264,0
UMTS,624,2,1003,883295,0,11.517105102539,3.8239288330078,1000,2,1,1458867125,1468225853,0
UMTS,624,2,1003,883030,0,11.50749206543,3.8280487060547,1000,6,1,1458867125,1476126678,0
UMTS,624,2,1003,883262,0,11.574783325195,3.8802337646484,1000,1,1,1449463291,1449463291,0
UMTS,624,2,1003,883229,0,11.517105102539,3.8033294677734,1000,1,1,1440309339,1440309339,0
UMTS,624,2,1003,883296,0,11.515731811523,3.8239288330078,1000,4,1,1458867125,1476505080,0
UMTS,624,2,1003,883227,0,11.504745483398,3.8005828857422,1000,1,1,1446265832,1446265832,0
UMTS,624,2,1003,882902,0,11.501998901367,3.8211822509766,1000,1,1,1442933774,1442933774,0
UMTS,624,2,1003,883225,0,11.521224975586,3.8047027587891,1000,1,1,1454777788,1454777788,0
UMTS,624,2,1003,883429,0,11.507492,3.826332,1000,4,1,1458867125,1476126678,0
UMTS,624,2,1003,882901,0,11.492385864258,3.8170623779297,1000,1,1,1438434008,1438434008,0
UMTS,624,2,1003,883253,0,11.561050415039,3.8637542724609,1000,1,1,1451486223,1451486223,0
UMTS,624,2,1003,883034,0,11.539078,3.832855,1000,2,1,1458867125,1466576279,0
UMTS,624,2,1003,883406,0,11.55143737793,3.8417816162109,1000,1,1,1458300941,1458300941,0
UMTS,624,2,1003,885939,0,11.517105102539,3.8513946533203,1000,1,1,1441625992,1441625992,0
UMTS,624,2,1003,884604,0,11.547317504883,3.7154388427734,1000,1,1,1453479133,1453479133,0
UMTS,624,2,1003,884694,0,11.514358520508,3.8486480712891,1000,6,1,1458867126,1477501867,0
UMTS,624,2,1003,884485,0,11.548690795898,3.8582611083984,1000,1,1,1433637769,1433637769,0
UMTS,624,2,1003,884690,0,11.514358520508,3.8445281982422,1000,3,1,1458867126,1477501867,0
UMTS,624,2,1003,884619,0,11.528091430664,3.8568878173828,1000,1,1,1445843847,1445843847,0
UMTS,624,2,1003,887415,0,11.518478393555,3.8459014892578,1000,2,1,1458867126,1462367935,0
UMTS,624,2,1003,885569,0,11.580276489258,3.8555145263672,1000,1,1,1453200570,1453200570,0
UMTS,624,2,1003,884427,0,11.525344848633,3.8500213623047,1000,1,1,1434610606,1434610606,0
UMTS,624,2,1003,885080,0,11.55143737793,3.8321685791016,1000,1,1,1450799269,1450799269,0
UMTS,624,2,1003,884335,0,11.510238647461,3.8060760498047,1000,1,1,1457534535,1457534535,0
UMTS,624,2,1003,884555,0,11.51985168457,3.8678741455078,1000,1,1,1429180335,1429180335,0
UMTS,624,2,1003,884376,0,11.518478393555,3.8307952880859,1000,1,1,1441883979,1441883979,0
UMTS,624,2,1003,884393,0,11.537704467773,3.8170623779297,1000,1,1,1449396940,1449396940,0
UMTS,624,2,1004,948721,0,11.537704467773,3.9076995849609,1000,1,1,1455809323,1455809323,0
UMTS,624,2,1004,948449,0,11.51985168457,3.9049530029297,1000,1,1,1444709011,1444709011,0
UMTS,624,2,1004,948457,0,11.525344848633,3.8733673095703,1000,1,1,1437028172,1437028172,0
UMTS,624,2,1004,948581,0,11.562423706055,3.9063262939453,1000,1,1,1455881294,1455881294,0
UMTS,624,2,1004,948646,0,11.52946472168,3.9063262939453,1000,1,1,1455809323,1455809323,0
UMTS,624,2,1004,948727,0,11.530838012695,3.9049530029297,1000,1,1,1442219497,1442219497,0
UMTS,624,2,1004,948519,0,11.52946472168,3.9022064208984,1000,1,1,1447832554,1447832554,0
UMTS,624,2,1004,948495,0,11.510238647461,3.8802337646484,1000,1,1,1430202333,1430202333,0
UMTS,624,2,1004,948501,0,11.539077758789,3.8733673095703,1000,1,1,1445419154,1445419154,0
UMTS,624,2,1004,948419,0,11.533584594727,3.9145660400391,1000,1,1,1435571146,1435571146,0
UMTS,624,2,1004,948772,0,11.51985168457,3.9296722412109,1000,1,1,1440208339,1440208339,0
UMTS,624,2,1004,948595,0,11.51985168457,3.8898468017578,1000,1,1,1440510032,1440510032,0
UMTS,624,2,1004,948732,0,11.522598266602,3.8967132568359,1000,1,1,1449893786,1449893786,0
UMTS,624,2,1004,948516,0,11.515731811523,3.8829803466797,1000,1,1,1447832554,1447832554,0
UMTS,624,2,1004,948667,0,11.540451049805,3.9090728759766,1000,1,1,1455345049,1455345049,0
UMTS,624,2,1004,948650,0,11.528091430664,3.8774871826172,1000,1,1,1436239508,1436239508,0
UMTS,624,2,1004,948588,0,11.512985229492,3.9200592041016,1000,1,1,1449893786,1449893786,0
UMTS,624,2,1004,948518,0,11.526718139648,3.8802337646484,1000,1,1,1442724492,1442724492,0
UMTS,624,2,1004,948455,0,9.6700286865234,4.5888519287109,1000,1,1,1432690226,1432690226,0
UMTS,624,2,1004,949208,0,14.315872192383,10.59700012207,1000,1,1,1429592572,1429592572,0
UMTS,624,2,1004,949188,0,11.168289,2.914124,1000,2,1,1458867127,1465406021,0
UMTS,624,2,1004,949898,0,11.517105102539,3.8816070556641,1000,1,1,1442330703,1442330703,0
UMTS,624,2,1004,948953,0,11.539077758789,3.8829803466797,1000,1,1,1450063039,1450063039,0
UMTS,624,2,1004,948952,0,11.536331176758,3.8747406005859,1000,1,1,1455414220,1455414220,0
UMTS,624,2,1004,949063,0,11.588516235352,3.9640045166016,1000,1,1,1444792694,1444792694,0
UMTS,624,2,1004,949876,0,11.518478393555,3.8692474365234,1000,1,1,1451008183,1451008183,0
UMTS,624,2,1004,948821,0,11.526718139648,3.8637542724609,1000,1,1,1453200570,1453200570,0
UMTS,624,2,1004,949093,0,11.559677124023,3.8939666748047,1000,1,1,1456927500,1456927500,0
UMTS,624,2,1004,948806,0,11.540451049805,3.8719940185547,1000,1,1,1455345049,1455345049,0
UMTS,624,2,1004,948882,0,11.550064086914,3.8967132568359,1000,1,1,1451388856,1451388856,0
UMTS,624,2,1004,949088,0,11.555557250977,3.8857269287109,1000,1,1,1432690226,1432690226,0
UMTS,624,2,1004,948886,0,11.543197631836,3.8939666748047,1000,1,1,1455881306,1455881306,0
UMTS,624,2,1004,948881,0,11.552810668945,3.9008331298828,1000,1,1,1457060200,1457060200,0
UMTS,624,2,1004,949955,0,11.512985229492,3.8802337646484,1000,1,1,1436172134,1436172134,0
UMTS,624,2,1004,949936,0,11.528091430664,3.8843536376953,1000,1,1,1436936066,1436936066,0
UMTS,624,1,51,131155888,0,11.532211303711,3.8225555419922,1000,1,1,1451834746,1451834746,0
UMTS,624,1,51,131154938,0,11.543197631836,3.8555145263672,1000,2,1,1458867116,1487662753,0
UMTS,624,1,52,131211099,0,13.568801879883,7.3574066162109,1000,1,1,1449814412,1449814412,0
UMTS,624,1,213,131142927,0,11.495132446289,3.8637542724609,1000,1,1,1433007277,1433007277,0
UMTS,624,1,417,71952,0,10.164413452148,5.9799957275391,1000,1,1,1430915403,1430915403,0
UMTS,624,1,10011,131137842,0,11.512985229492,3.8541412353516,1000,1,1,1430644514,1430644514,0
UMTS,624,1,401,69059,0,10.16716003418,5.9593963623047,1000,1,1,1431098579,1431098579,0
UMTS,624,1,10011,131138671,0,11.50749206543,3.8266754150391,1000,1,1,1427378362,1427378362,0
UMTS,624,1,10011,131138738,0,11.514358520508,3.8816070556641,1000,1,1,1430627965,1430627965,0
UMTS,624,1,53,131142148,0,11.516391,3.848799,1000,3,1,1458867117,1494221625,0
UMTS,624,1,864,79441,0,9.6796417236328,4.0724945068359,1000,1,1,1451490820,1451490820,0
UMTS,624,1,52,131224038,0,13.581161,7.320328,1000,4,1,1458867117,1488519649,0
UMTS,624,1,53,131139353,0,11.508865356445,3.8280487060547,1000,1,1,1458088937,1458088937,0
UMTS,624,1,10011,131138581,0,11.548690795898,3.8774871826172,1000,1,1,1429653480,1429653480,0
UMTS,624,1,10011,131141231,0,11.503372192383,3.8871002197266,1000,1,1,1429785533,1429785533,0
UMTS,624,1,10011,131142218,0,11.550064086914,3.8665008544922,1000,1,1,1430201115,1430201115,0
UMTS,624,1,10011,131142121,0,11.530838012695,3.8871002197266,1000,1,1,1430811315,1430811315,0
UMTS,624,1,10011,131142123,0,11.530838012695,3.8871002197266,1000,1,1,1430811315,1430811315,0
UMTS,624,1,10011,131140419,0,11.517105102539,3.8678741455078,1000,1,1,1430030148,1430030148,0
UMTS,624,1,10011,131141228,0,11.503372192383,3.8829803466797,1000,1,1,1430527676,1430527676,0
UMTS,624,1,10011,131141493,0,11.534957885742,3.8692474365234,1000,1,1,1432723811,1432723811,0
UMTS,624,1,10011,131142189,0,11.481399536133,3.8472747802734,1000,1,1,1430058367,1430058367,0
UMTS,624,1,10011,131140401,0,11.500625610352,3.8541412353516,1000,1,1,1430468396,1430468396,0
UMTS,624,1,10011,131142193,0,11.486892700195,3.8445281982422,1000,1,1,1427625258,1427625258,0
UMTS,624,1,10011,131142519,0,11.523971557617,3.8829803466797,1000,1,1,1429883796,1429883796,0
UMTS,624,1,10011,131142131,0,11.48551940918,3.8486480712891,1000,1,1,1427625317,1427625317,0
UMTS,624,1,10011,131142831,0,11.515731811523,3.8665008544922,1000,1,1,1430742958,1430742958,0
UMTS,624,1,10011,131139633,0,11.511611938477,3.8788604736328,1000,1,1,1428124029,1428124029,0
UMTS,624,1,10011,131140948,0,11.543197631836,3.9241790771484,1000,1,1,1430742958,1430742958,0
UMTS,624,1,10011,131141741,0,11.504745483398,3.8719940185547,1000,1,1,1427625287,1427625287,0
UMTS,624,1,10011,131142109,0,11.514358520508,3.9159393310547,1000,1,1,1431050031,1431050031,0
UMTS,624,1,10011,131142827,0,11.508865356445,3.8678741455078,1000,1,1,1430456621,1430456621,0
UMTS,624,1,10011,131139712,0,11.514358520508,3.8665008544922,1000,1,1,1430562740,1430562740,0
UMTS,624,1,10011,131140423,0,11.521224975586,3.8596343994141,1000,1,1,1430030148,1430030148,0
UMTS,624,1,10011,131139422,0,11.493759155273,3.8459014892578,1000,1,1,1433007277,1433007277,0
UMTS,624,1,10011,131142157,0,11.532211303711,3.8349151611328,1000,1,1,1427625258,1427625258,0
UMTS,624,1,10011,131142113,0,11.512985229492,3.9145660400391,1000,1,1,1430735333,1430735333,0
UMTS,624,1,10011,131140278,0,11.530838012695,3.8733673095703,1000,1,1,1430527676,1430527676,0
UMTS,624,1,10011,131149161,0,11.514358520508,3.8198089599609,1000,1,1,1430456651,1430456651,0
UMTS,624,1,10011,131145719,0,11.545944213867,3.8568878173828,1000,1,1,1431066735,1431066735,0
UMTS,624,1,10011,131154227,0,11.510238647461,3.9008331298828,1000,1,1,1430811315,1430811315,0
UMTS,624,1,10011,131153072,0,11.545944213867,3.8788604736328,1000,1,1,1431066706,1431066706,0
UMTS,624,1,10011,131142968,0,11.522598266602,3.8912200927734,1000,1,1,1427625317,1427625317,0
UMTS,624,1,10011,131142912,0,11.484146118164,3.8568878173828,1000,1,1,1430058367,1430058367,0
UMTS,624,1,10011,131148579,0,11.517105102539,3.8843536376953,1000,1,1,1431918414,1431918414,0
UMTS,624,1,10011,131142928,0,11.504745483398,3.8623809814453,1000,1,1,1432200491,1432200491,0
UMTS,624,1,10011,131142838,0,11.528091430664,3.7731170654297,1000,1,1,1427817355,1427817355,0
