radio,mcc,mnc,lac,cid,cgi,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry,City,Region
GSM,624,2,65302,10422,62402FF1628B6,0,11.48826599,3.874740601,1000,1,1,1382603444,1382603444,0,POINT (11.488265991211 3.8747406005859),Yaounde,Centre
GSM,624,2,65302,10423,62402FF1628B7,0,11.48826599,3.876113892,1000,1,1,1380845594,1380845594,0,POINT (11.488265991211 3.8761138916016),Yaounde,Centre
GSM,624,2,65302,10442,62402FF1628CA,0,11.48826599,3.863754272,1000,4,1,1378664299,1382688926,0,POINT (11.488265991211 3.8637542724609),Yaounde,Centre
GSM,624,2,65302,36022,62402FF168CB6,0,11.495933,3.865585,1963,12,1,1357303968,1380464814,0,POINT (11.495933 3.865585),Yaounde,Centre
GSM,624,2,65302,36023,62402FF168CB7,0,11.498795,3.865128,1604,3,1,1341254623,1359541253,0,POINT (11.498795 3.865128),Yaounde,Centre
GSM,624,2,65302,36311,62402FF168DD7,0,11.494446,3.866501,1000,2,1,1344524599,1352711517,0,POINT (11.494446 3.866501),Yaounde,Centre
GSM,624,2,65302,36371,62402FF168E13,0,11.492386,3.886414,1000,2,1,1353946931,1356278402,0,POINT (11.492386 3.886414),Yaounde,Centre
GSM,624,2,65302,36372,62402FF168E14,0,11.49238586,3.881607056,1000,1,1,1340933757,1340933757,0,POINT (11.492385864258 3.8816070556641),Yaounde,Centre
GSM,624,2,65302,36373,62402FF168E15,0,11.496162,3.890877,1000,4,1,1349644324,1357697796,0,POINT (11.496162 3.890877),Yaounde,Centre
GSM,624,2,65302,36552,62402FF168EC8,0,11.494102,3.878517,1000,4,1,1346506046,1359792893,0,POINT (11.494102 3.878517),Yaounde,Centre
GSM,624,2,65302,36912,62402FF169030,0,11.475906,3.854141,1000,2,1,1358234614,1358520185,0,POINT (11.475906 3.854141),Yaounde,Centre
GSM,624,2,65302,37521,62402FF169291,0,11.486206,3.87886,1000,2,1,1375456968,1380541422,0,POINT (11.486206 3.87886),Yaounde,Centre
GSM,624,2,65302,37551,62402FF1692AF,0,11.497314,3.862946,2677,17,1,1345448399,1381786263,0,POINT (11.497314 3.862946),Yaounde,Centre
GSM,624,2,65302,37552,62402FF1692B0,0,11.494064,3.861465,1273,9,1,1351520739,1408974689,0,POINT (11.494064 3.861465),Yaounde,Centre
GSM,624,2,65302,37621,62402FF1692F5,0,11.491699,3.877487,1000,2,1,1358418424,1359113600,0,POINT (11.491699 3.877487),Yaounde,Centre
GSM,624,2,65302,37622,62402FF1692F6,0,11.493135,3.882606,1000,11,1,1352836648,1383032777,0,POINT (11.493135 3.882606),Yaounde,Centre
GSM,624,2,65302,37623,62402FF1692F7,0,11.491699,3.881607,1000,2,1,1353870646,1359113602,0,POINT (11.491699 3.881607),Yaounde,Centre
GSM,624,2,65302,37663,62402FF16931F,0,11.48826599,3.876113892,1000,2,1,1380651119,1382930144,0,POINT (11.488265991211 3.8761138916016),Yaounde,Centre
GSM,624,2,65302,37682,62402FF169332,0,11.48826599,3.863754272,1000,1,1,1378167059,1378167059,0,POINT (11.488265991211 3.8637542724609),Yaounde,Centre
GSM,624,2,65301,37,62402FF1525,0,11.57341003,3.848648071,1000,1,1,1346918313,1346918313,0,POINT (11.57341003418 3.8486480712891),Yaounde,Centre
GSM,624,2,65301,45,62402FF152D,0,11.540108,3.840408,1731,12,1,1337451816,1359894999,0,POINT (11.540108 3.840408),Yaounde,Centre
GSM,624,2,65301,46,62402FF152E,0,11.541191,3.843789,1942,13,1,1337450661,1378737621,0,POINT (11.541191 3.843789),Yaounde,Centre
GSM,624,2,65301,47,62402FF152F,0,11.54045105,3.844528198,1000,2,1,1344952789,1344952789,0,POINT (11.540451049805 3.8445281982422),Yaounde,Centre
GSM,624,2,65301,62,62402FF153E,0,11.51847839,3.834915161,1000,1,1,1356523422,1356523422,0,POINT (11.518478393555 3.8349151611328),Yaounde,Centre
GSM,624,2,65301,63,62402FF153F,0,11.5171051,3.844528198,1000,1,1,1355193204,1355193204,0,POINT (11.517105102539 3.8445281982422),Yaounde,Centre
GSM,624,2,65301,4244,62402FF151094,0,11.548004,3.858605,1923,4,1,1342451640,1346562629,0,POINT (11.548004 3.858605),Yaounde,Centre
GSM,624,2,65301,4245,62402FF151095,0,11.539289,3.858895,2127,39,1,1337452860,1383102091,0,POINT (11.539289 3.858895),Yaounde,Centre
GSM,624,2,65301,4246,62402FF151096,0,11.552124,3.850021,1374,4,1,1345066422,1348734427,0,POINT (11.552124 3.850021),Yaounde,Centre
GSM,624,2,65301,4261,62402FF1510A5,0,11.515045,3.845215,2063,6,1,1350679271,1359953345,0,POINT (11.515045 3.845215),Yaounde,Centre
GSM,624,2,65301,4262,62402FF1510A6,0,11.515732,3.845509,2793,7,1,1341395970,1357798120,0,POINT (11.515732 3.845509),Yaounde,Centre
GSM,624,2,65301,4263,62402FF1510A7,0,11.512236,3.844029,2001,11,1,1338142001,1358332763,0,POINT (11.512236 3.844029),Yaounde,Centre
GSM,624,2,65301,4822,62402FF1512D6,0,11.519263,3.843155,2019,7,1,1338021918,1359706925,0,POINT (11.519263 3.843155),Yaounde,Centre
GSM,624,2,65301,4823,62402FF1512D7,0,11.522224,3.845402,3549,11,1,1346136837,1378178340,0,POINT (11.522224 3.845402),Yaounde,Centre
GSM,624,2,65301,7010,62402FF151B62,0,11.50474548,3.825302124,1000,1,1,1354291161,1354291161,0,POINT (11.504745483398 3.8253021240234),Yaounde,Centre
GSM,624,2,65301,9072,62402FF152370,0,11.535939,3.862408,7051,154,1,1341861005,1360634270,0,POINT (11.535939 3.862408),Yaounde,Centre
GSM,624,2,65301,9231,62402FF15240F,0,11.519986,3.829054,2202,41,1,1341385892,1360646077,0,POINT (11.519986 3.829054),Yaounde,Centre
GSM,624,2,65301,9232,62402FF152410,0,11.515274,3.820953,2141,6,1,1344256988,1349665755,0,POINT (11.515274 3.820953),Yaounde,Centre
GSM,624,2,65301,9241,62402FF152419,0,11.52809143,3.856887817,1000,3,1,1377460271,1379232637,0,POINT (11.528091430664 3.8568878173828),Yaounde,Centre
GSM,624,2,65301,9243,62402FF15241B,0,11.52671814,3.855514526,1000,1,1,1419214868,1419214868,0,POINT (11.526718139648 3.8555145263672),Yaounde,Centre
GSM,624,2,65301,9293,62402FF15244D,0,11.52946472,3.812942505,1000,1,1,1337567543,1337567543,0,POINT (11.52946472168 3.8129425048828),Yaounde,Centre
GSM,624,2,65301,9431,62402FF1524D7,0,11.539078,3.854141,1000,2,1,1347700668,1349961313,0,POINT (11.539078 3.854141),Yaounde,Centre
GSM,624,2,65301,9432,62402FF1524D8,0,11.535301,3.853455,1000,4,1,1344258061,1353233267,0,POINT (11.535301 3.853455),Yaounde,Centre
GSM,624,2,65301,9461,62402FF1524F5,0,11.53358459,3.753890991,1000,1,1,1342159287,1342159287,0,POINT (11.533584594727 3.7538909912109),Yaounde,Centre
GSM,624,2,65301,9501,62402FF15251D,0,11.505089,3.833885,2342,4,1,1337689320,1345126089,0,POINT (11.505089 3.833885),Yaounde,Centre
GSM,624,2,65301,9502,62402FF15251E,0,11.51435852,3.845901489,1000,1,1,1347010488,1347010488,0,POINT (11.514358520508 3.8459014892578),Yaounde,Centre
GSM,624,2,65301,9623,62402FF152597,0,11.58164978,3.856887817,1000,1,1,1343196924,1343196924,0,POINT (11.581649780273 3.8568878173828),Yaounde,Centre
GSM,624,2,65301,9631,62402FF15259F,0,11.543198,3.826675,1023,2,1,1342640346,1358308704,0,POINT (11.543198 3.826675),Yaounde,Centre
GSM,624,2,65301,9771,62402FF15262B,0,11.52946472,3.801956177,1000,1,1,1340283367,1340283367,0,POINT (11.52946472168 3.8019561767578),Yaounde,Centre
GSM,624,2,65301,9772,62402FF15262C,0,11.5322113,3.81980896,1000,1,1,1347363955,1347363955,0,POINT (11.532211303711 3.8198089599609),Yaounde,Centre
GSM,624,2,65301,9773,62402FF15262D,0,11.527405,3.815689,1000,2,1,1347384920,1359013107,0,POINT (11.527405 3.815689),Yaounde,Centre
GSM,624,2,65301,9801,62402FF152649,0,11.51985168,3.807449341,1000,1,1,1345434067,1345434067,0,POINT (11.51985168457 3.8074493408203),Yaounde,Centre
GSM,624,2,65301,9802,62402FF15264A,0,11.516418,3.813629,1000,2,1,1342193993,1352109020,0,POINT (11.516418 3.813629),Yaounde,Centre
GSM,624,2,65301,9843,62402FF152673,0,11.5473175,3.855514526,1000,2,1,1378476479,1380164294,0,POINT (11.547317504883 3.8555145263672),Yaounde,Centre
GSM,624,2,65301,9892,62402FF1526A4,0,11.51847839,3.863754272,1000,1,1,1341586269,1341586269,0,POINT (11.518478393555 3.8637542724609),Yaounde,Centre
GSM,624,2,65301,9893,62402FF1526A5,0,11.510925,3.842468,1127,2,1,1338374651,1345810855,0,POINT (11.510925 3.842468),Yaounde,Centre
GSM,624,2,65301,9993,62402FF152709,0,11.535645,3.773804,1000,2,1,1338023179,1342155590,0,POINT (11.535645 3.773804),Yaounde,Centre
GSM,624,2,65301,10142,62402FF15279E,0,11.53083801,3.856887817,1000,1,1,1382317456,1382317456,0,POINT (11.530838012695 3.8568878173828),Yaounde,Centre
GSM,624,2,65301,10143,62402FF15279F,0,11.530609,3.858261,1000,6,1,1376784880,1380698049,0,POINT (11.530609 3.858261),Yaounde,Centre
GSM,624,2,65301,10201,62402FF1527D9,0,11.527405,3.828049,1000,2,1,1356505288,1358125898,0,POINT (11.527405 3.828049),Yaounde,Centre
GSM,624,2,65301,10253,62402FF15280D,0,11.556381,3.830246,2605,10,1,1339272524,1380437739,0,POINT (11.556381 3.830246),Yaounde,Centre
GSM,624,2,65301,10301,62402FF15283D,0,11.528334,3.824494,2657,17,1,1340912999,1358939509,0,POINT (11.528334 3.824494),Yaounde,Centre
GSM,624,2,65301,17592,62402FF1544B8,0,11.55143738,3.829421997,1000,1,1,1419151406,1419151406,0,POINT (11.55143737793 3.8294219970703),Yaounde,Centre
GSM,624,2,65301,17593,62402FF1544B9,0,11.55693054,3.825302124,1000,1,1,1427537284,1427537284,0,POINT (11.556930541992 3.8253021240234),Yaounde,Centre
GSM,624,2,65301,20987,62402FF1551FB,0,11.52397156,3.859634399,1000,1,1,1419221770,1419221770,0,POINT (11.523971557617 3.8596343994141),Yaounde,Centre
GSM,624,2,65301,22325,62402FF155735,0,11.55143738,3.829421997,1000,1,1,1419151407,1419151407,0,POINT (11.55143737793 3.8294219970703),Yaounde,Centre
GSM,624,2,65301,36053,62402FF158CD5,0,11.510925,3.845901,1000,2,1,1345145529,1358390969,0,POINT (11.510925 3.845901),Yaounde,Centre
GSM,624,2,65301,36061,62402FF158CDD,0,11.516953,3.842239,1961,9,1,1342025881,1358398171,0,POINT (11.516953 3.842239),Yaounde,Centre
GSM,624,2,65301,36062,62402FF158CDE,0,11.520767,3.85231,1980,3,1,1339971275,1357122325,0,POINT (11.520767 3.85231),Yaounde,Centre
GSM,624,2,65301,36063,62402FF158CDF,0,11.512711,3.842606,1981,5,1,1338141523,1350044240,0,POINT (11.512711 3.842606),Yaounde,Centre
GSM,624,2,65301,36072,62402FF158CE8,0,11.521912,3.851395,2624,8,1,1341430860,1382678582,0,POINT (11.521912 3.851395),Yaounde,Centre
GSM,624,2,65301,36073,62402FF158CE9,0,11.523628,3.839378,2906,8,1,1341428942,1382678582,0,POINT (11.523628 3.839378),Yaounde,Centre
GSM,624,2,65301,36152,62402FF158D38,0,11.542923,3.855881,1903,15,1,1337453135,1379562821,0,POINT (11.542923 3.855881),Yaounde,Centre
GSM,624,2,65301,36153,62402FF158D39,0,11.545258,3.843155,1000,2,1,1345066422,1357029654,0,POINT (11.545258 3.843155),Yaounde,Centre
GSM,624,2,65301,36163,62402FF158D43,0,11.535422,3.862263,7030,151,1,1341860586,1360719222,0,POINT (11.535422 3.862263),Yaounde,Centre
GSM,624,2,65301,36321,62402FF158DE1,0,11.540279,3.840408,1302,8,1,1340897288,1360511405,0,POINT (11.540279 3.840408),Yaounde,Centre
GSM,624,2,65301,36322,62402FF158DE2,0,11.540146,3.842392,1289,9,1,1337450820,1358815617,0,POINT (11.540146 3.842392),Yaounde,Centre
GSM,624,2,65301,36323,62402FF158DE3,0,11.538048,3.844185,1000,4,1,1344974255,1359954978,0,POINT (11.538048 3.844185),Yaounde,Centre
GSM,624,2,65301,36401,62402FF158E31,0,11.54182434,3.855514526,1000,1,1,1349961313,1349961313,0,POINT (11.54182434082 3.8555145263672),Yaounde,Centre
GSM,624,2,65301,36402,62402FF158E32,0,11.538444,3.854458,1327,13,1,1344783003,1359687064,0,POINT (11.538444 3.854458),Yaounde,Centre
GSM,624,2,65301,36403,62402FF158E33,0,11.53495789,3.856887817,1000,1,1,1350402095,1350402095,0,POINT (11.534957885742 3.8568878173828),Yaounde,Centre
GSM,624,2,65301,36421,62402FF158E45,0,11.52809143,3.856887817,1000,2,1,1378809448,1378811514,0,POINT (11.528091430664 3.8568878173828),Yaounde,Centre
GSM,624,2,65301,36511,62402FF158E9F,0,11.50749207,3.839035034,1000,1,1,1345125788,1345125788,0,POINT (11.50749206543 3.8390350341797),Yaounde,Centre
GSM,624,2,65301,36512,62402FF158EA0,0,11.50611877,3.834915161,1000,1,1,1345712515,1345712515,0,POINT (11.506118774414 3.8349151611328),Yaounde,Centre
GSM,624,2,65301,36641,62402FF158F21,0,11.500168,3.823929,1396,3,1,1343771714,1350901764,0,POINT (11.500168 3.823929),Yaounde,Centre
GSM,624,2,65301,36642,62402FF158F22,0,11.506805,3.814316,1544,2,1,1352543391,1354300069,0,POINT (11.506805 3.814316),Yaounde,Centre
GSM,624,2,65301,36901,62402FF159025,0,11.520169,3.828788,1912,13,1,1341325288,1360318053,0,POINT (11.520169 3.828788),Yaounde,Centre
GSM,624,2,65301,36902,62402FF159026,0,11.515143,3.823536,1726,7,1,1342257176,1350890657,0,POINT (11.515143 3.823536),Yaounde,Centre
GSM,624,2,65301,37013,62402FF159095,0,11.53358459,3.803329468,1000,1,1,1341543950,1341543950,0,POINT (11.533584594727 3.8033294677734),Yaounde,Centre
GSM,624,2,65301,37041,62402FF1590B1,0,11.51023865,3.818435669,1000,2,1,1357985389,1358336229,0,POINT (11.510238647461 3.8184356689453),Yaounde,Centre
GSM,624,2,65301,37083,62402FF1590DB,0,11.52122498,3.86100769,1000,1,1,1376054590,1376054590,0,POINT (11.521224975586 3.8610076904297),Yaounde,Centre
GSM,624,2,65301,37122,62402FF159102,0,11.51161194,3.83354187,1000,1,1,1359088015,1359088015,0,POINT (11.511611938477 3.8335418701172),Yaounde,Centre
GSM,624,2,65301,37381,62402FF159205,0,11.5322113,3.858261108,1000,1,1,1381109658,1381109658,0,POINT (11.532211303711 3.8582611083984),Yaounde,Centre
GSM,624,2,65301,37383,62402FF159207,0,11.53038,3.858261,1000,3,1,1377643388,1383021233,0,POINT (11.53038 3.858261),Yaounde,Centre
GSM,624,2,65301,37441,62402FF159241,0,11.528366,3.829697,1000,5,1,1355811318,1358995604,0,POINT (11.528366 3.829697),Yaounde,Centre
GSM,624,2,65301,37493,62402FF159275,0,11.553116,3.836441,2028,9,1,1339272732,1380979736,0,POINT (11.553116 3.836441),Yaounde,Centre
GSM,624,2,65301,37541,62402FF1592A5,0,11.529465,3.821045,1737,10,1,1356439676,1359956837,0,POINT (11.529465 3.821045),Yaounde,Centre
GSM,624,2,65300,42,62402FF142A,0,11.49238586,3.834915161,1000,1,1,1346765142,1346765142,0,POINT (11.492385864258 3.8349151611328),Yaounde,Centre
GSM,624,2,65300,43,62402FF142B,0,11.52122498,3.86100769,1000,1,1,1346432174,1346432174,0,POINT (11.521224975586 3.8610076904297),Yaounde,Centre
GSM,624,2,65300,105,62402FF1469,0,11.473846,3.830795,1135,4,1,1347805549,1379230607,0,POINT (11.473846 3.830795),Yaounde,Centre
GSM,624,2,65300,7004,62402FF141B5C,0,11.48551941,3.836288452,1000,1,1,1343572809,1343572809,0,POINT (11.48551940918 3.8362884521484),Yaounde,Centre
GSM,624,2,65300,7052,62402FF141B8C,0,11.4868927,3.84727478,1000,1,1,1355276619,1355276619,0,POINT (11.486892700195 3.8472747802734),Yaounde,Centre
GSM,624,2,65300,7053,62402FF141B8D,0,11.49513245,3.845901489,1000,1,1,1345648078,1345648078,0,POINT (11.495132446289 3.8459014892578),Yaounde,Centre
GSM,624,2,65300,9003,62402FF14232B,0,11.492661,3.853867,1615,5,1,1352110633,1359358709,0,POINT (11.492661 3.853867),Yaounde,Centre
GSM,624,2,65300,9521,62402FF142531,0,11.492386,3.839722,1000,2,1,1346784778,1347021250,0,POINT (11.492386 3.839722),Yaounde,Centre
GSM,624,2,65300,9523,62402FF142533,0,11.52122498,3.858261108,1000,1,1,1345648681,1345648681,0,POINT (11.521224975586 3.8582611083984),Yaounde,Centre
GSM,624,2,65300,9592,62402FF142578,0,11.507034,3.850479,1189,3,1,1340896298,1346161985,0,POINT (11.507034 3.850479),Yaounde,Centre
GSM,624,2,65300,9593,62402FF142579,0,11.495819,3.846588,1000,2,1,1343772052,1350215396,0,POINT (11.495819 3.846588),Yaounde,Centre
GSM,624,2,65300,9681,62402FF1425D1,0,11.475906,3.815002,1000,2,1,1381870076,1419316424,0,POINT (11.475906 3.815002),Yaounde,Centre
GSM,624,2,65300,9692,62402FF1425DC,0,11.49375916,3.795089722,1000,1,1,1419438145,1419438145,0,POINT (11.493759155273 3.7950897216797),Yaounde,Centre
GSM,624,2,65300,9713,62402FF1425F1,0,11.485519,3.839035,1000,2,1,1356964998,1376771223,0,POINT (11.485519 3.839035),Yaounde,Centre
GSM,624,2,65300,9921,62402FF1426C1,0,11.496506,3.847961,1000,2,1,1345982299,1345982299,0,POINT (11.496506 3.847961),Yaounde,Centre
GSM,624,2,65300,9923,62402FF1426C3,0,11.496506,3.847961,1000,2,1,1345982299,1345982299,0,POINT (11.496506 3.847961),Yaounde,Centre
GSM,624,2,65300,9951,62402FF1426DF,0,11.484146,3.834229,1000,2,1,1344255092,1346765744,0,POINT (11.484146 3.834229),Yaounde,Centre
GSM,624,2,65300,9952,62402FF1426E0,0,11.483734,3.834778,1209,10,1,1341347152,1381919418,0,POINT (11.483734 3.834778),Yaounde,Centre
GSM,624,2,65300,9953,62402FF1426E1,0,11.48277283,3.834915161,1000,1,1,1343573411,1343573411,0,POINT (11.482772827148 3.8349151611328),Yaounde,Centre
GSM,624,2,65300,17581,62402FF1444AD,0,11.50337219,3.799209595,1000,1,1,1419438448,1419438448,0,POINT (11.503372192383 3.7992095947266),Yaounde,Centre
GSM,624,2,65300,21041,62402FF145231,0,11.49375916,3.834915161,1000,1,1,1409098420,1409098420,0,POINT (11.493759155273 3.8349151611328),Yaounde,Centre
GSM,624,2,65300,21154,62402FF1452A2,0,11.47453308,3.814315796,1000,1,1,1419343141,1419343141,0,POINT (11.474533081055 3.8143157958984),Yaounde,Centre
GSM,624,2,65300,21238,62402FF1452F6,0,11.48139954,3.822555542,1000,1,1,1428422952,1428422952,0,POINT (11.481399536133 3.8225555419922),Yaounde,Centre
GSM,624,2,65300,21851,62402FF14555B,0,11.48963928,3.832168579,1000,1,1,1408798543,1408798543,0,POINT (11.489639282227 3.8321685791016),Yaounde,Centre
GSM,624,2,65300,21859,62402FF145563,0,11.47865295,3.841781616,1000,1,1,1409041561,1409041561,0,POINT (11.478652954102 3.8417816162109),Yaounde,Centre
GSM,624,2,65300,36221,62402FF148D7D,0,11.48826599,3.840408325,1000,1,1,1357215977,1357215977,0,POINT (11.488265991211 3.8404083251953),Yaounde,Centre
GSM,624,2,65300,36222,62402FF148D7E,0,11.49650574,3.840408325,1000,1,1,1338657226,1338657226,0,POINT (11.496505737305 3.8404083251953),Yaounde,Centre
GSM,624,2,65300,36231,62402FF148D87,0,11.489639,3.854599,1187,3,1,1352782936,1356778154,0,POINT (11.489639 3.854599),Yaounde,Centre
GSM,624,2,65300,36232,62402FF148D88,0,11.492386,3.849106,1181,3,1,1351521641,1356946802,0,POINT (11.492386 3.849106),Yaounde,Centre
GSM,624,2,65300,36251,62402FF148D9B,0,11.477509,3.833084,1000,6,1,1356953179,1359589470,0,POINT (11.477509 3.833083999999999),Yaounde,Centre
GSM,624,2,65300,36463,62402FF148E6F,0,11.494102,3.854828,1475,4,1,1352110395,1359358706,0,POINT (11.494102 3.854828),Yaounde,Centre
GSM,624,2,65300,36521,62402FF148EA9,0,11.517792,3.852768,1000,2,1,1351523144,1352124267,0,POINT (11.517792 3.852768),Yaounde,Centre
GSM,624,2,65300,36523,62402FF148EAB,0,11.49787903,3.844528198,1000,1,1,1339073103,1339073103,0,POINT (11.49787902832 3.8445281982422),Yaounde,Centre
GSM,624,2,65300,36561,62402FF148ED1,0,11.50062561,3.848648071,1000,1,1,1346161685,1346161685,0,POINT (11.500625610352 3.8486480712891),Yaounde,Centre
GSM,624,2,65300,37151,62402FF14911F,0,11.496506,3.853226,1171,3,1,1346002147,1356934568,0,POINT (11.496506 3.853226),Yaounde,Centre
GSM,624,2,65300,37153,62402FF149121,0,11.496506,3.853226,1171,3,1,1346001812,1356934568,0,POINT (11.496506 3.853226),Yaounde,Centre
GSM,624,2,65300,37183,62402FF14913F,0,11.4868927,3.839035034,1000,1,1,1356933665,1356933665,0,POINT (11.486892700195 3.8390350341797),Yaounde,Centre
GSM,624,2,65300,37461,62402FF149255,0,11.50886536,3.855514526,1000,1,1,1343646239,1343646239,0,POINT (11.508865356445 3.8555145263672),Yaounde,Centre
GSM,624,2,65299,32,62402FF1320,0,11.51566,3.868236,2146,19,1,1338484877,1409014749,0,POINT (11.51566 3.868236),Yaounde,Centre
GSM,624,2,65299,121,62402FF1379,0,11.522324,3.861875,2805,95,1,1338020797,1419222072,0,POINT (11.522324 3.861875),Yaounde,Centre
GSM,624,2,65299,122,62402FF137A,0,11.521495,3.861053,2591,61,1,1337493398,1380902090,0,POINT (11.521495 3.861053),Yaounde,Centre
GSM,624,2,65299,123,62402FF137B,0,11.521829,3.861053,2560,91,1,1338573654,1419057466,0,POINT (11.521829 3.861053),Yaounde,Centre
GSM,624,2,65299,151,62402FF1397,0,11.500626,3.874512,1000,6,1,1346503400,1353494849,0,POINT (11.500626 3.874512),Yaounde,Centre
GSM,624,2,65299,152,62402FF1398,0,11.502609,3.871498,2241,36,1,1344594673,1360202578,0,POINT (11.502609 3.871498),Yaounde,Centre
GSM,624,2,65299,153,62402FF1399,0,11.50062561,3.874740601,1000,4,1,1344363420,1359352677,0,POINT (11.500625610352 3.8747406005859),Yaounde,Centre
GSM,624,2,65299,186,62402FF13BA,0,11.531525,3.865128,1000,2,1,1344615566,1347447137,0,POINT (11.531525 3.865128),Yaounde,Centre
GSM,624,2,65299,187,62402FF13BB,0,11.529465,3.871994,1000,3,1,1342431037,1357871471,0,POINT (11.529465 3.871994),Yaounde,Centre
GSM,624,2,65299,191,62402FF13BF,0,11.520538,3.863983,1000,6,1,1341678553,1354022004,0,POINT (11.520538 3.863983),Yaounde,Centre
GSM,624,2,65299,192,62402FF13C0,0,11.515045,3.865814,1000,2,1,1340896316,1348555266,0,POINT (11.515045 3.865814),Yaounde,Centre
GSM,624,2,65299,193,62402FF13C1,0,11.517105,3.868561,1000,2,1,1338282222,1378014282,0,POINT (11.517105 3.868561),Yaounde,Centre
GSM,624,2,65299,3041,62402FF13BE1,0,11.514221,3.864304,1445,10,1,1344526709,1380792951,0,POINT (11.514221 3.864304),Yaounde,Centre
GSM,624,2,65299,3042,62402FF13BE2,0,11.515274,3.861237,1401,6,1,1353699265,1419336595,0,POINT (11.515274 3.861237),Yaounde,Centre
GSM,624,2,65299,3043,62402FF13BE3,0,11.509689,3.867599,1000,5,1,1337955579,1340096093,0,POINT (11.509689 3.867599),Yaounde,Centre
GSM,624,2,65299,4216,62402FF131078,0,11.51298523,3.885726929,1000,1,1,1349417819,1349417819,0,POINT (11.512985229492 3.8857269287109),Yaounde,Centre
GSM,624,2,65299,4271,62402FF1310AF,0,11.522598,3.87886,1000,2,1,1349083541,1349083541,0,POINT (11.522598 3.87886),Yaounde,Centre
GSM,624,2,65299,4561,62402FF1311D1,0,11.505203,3.879318,1000,3,1,1346264210,1349436618,0,POINT (11.505203 3.879318),Yaounde,Centre
GSM,624,2,65299,4562,62402FF1311D2,0,11.50383,3.881607,2106,9,1,1342442434,1358494299,0,POINT (11.50383 3.881607),Yaounde,Centre
GSM,624,2,65299,4563,62402FF1311D3,0,11.5019989,3.881607056,1000,1,1,1355140631,1355140631,0,POINT (11.501998901367 3.8816070556641),Yaounde,Centre
GSM,624,2,65299,4691,62402FF131253,0,11.52038,3.869987,1856,13,1,1337773805,1359090439,0,POINT (11.52038 3.869987),Yaounde,Centre
GSM,624,2,65299,4692,62402FF131254,0,11.519508,3.868217,1000,4,1,1344254803,1382694303,0,POINT (11.519508 3.868217),Yaounde,Centre
GSM,624,2,65299,8505,62402FF132139,0,11.5171051,3.871994019,1000,1,1,1347682160,1347682160,0,POINT (11.517105102539 3.8719940185547),Yaounde,Centre
GSM,624,2,65299,8506,62402FF13213A,0,11.517509,3.868763,1565,17,1,1342264991,1419225853,0,POINT (11.517509 3.868763),Yaounde,Centre
GSM,624,2,65299,8507,62402FF13213B,0,11.517497,3.867482,1356,21,1,1340897129,1419225248,0,POINT (11.517497 3.867482),Yaounde,Centre
GSM,624,2,65299,9081,62402FF132379,0,11.527595,3.864456,1927,47,1,1339000779,1382809247,0,POINT (11.527595 3.864456),Yaounde,Centre
GSM,624,2,65299,9082,62402FF13237A,0,11.527478,3.86577,2274,47,1,1339000526,1382410411,0,POINT (11.527478 3.86577),Yaounde,Centre
GSM,624,2,65299,9083,62402FF13237B,0,11.527061,3.866158,1724,8,1,1341508315,1379420528,0,POINT (11.527061 3.866158),Yaounde,Centre
GSM,624,2,65299,9102,62402FF13238E,0,11.511993,3.874283,2403,54,1,1337442842,1359959957,0,POINT (11.511993 3.874283),Yaounde,Centre
GSM,624,2,65299,9103,62402FF13238F,0,11.512573,3.875908,2184,20,1,1337793685,1357713779,0,POINT (11.512573 3.875908),Yaounde,Centre
GSM,624,2,65299,9161,62402FF1323C9,0,11.517105,3.871841,1000,9,1,1337695931,1359945997,0,POINT (11.517105 3.871841),Yaounde,Centre
GSM,624,2,65299,9162,62402FF1323CA,0,11.51619,3.868332,2037,6,1,1337674762,1349105209,0,POINT (11.51619 3.868332),Yaounde,Centre
GSM,624,2,65299,9163,62402FF1323CB,0,11.517792,3.868561,1019,4,1,1337765772,1343389224,0,POINT (11.517792 3.868561),Yaounde,Centre
GSM,624,2,65299,9241,62402FF132419,0,11.532211,3.859634,1000,3,1,1350844574,1353584477,0,POINT (11.532211 3.859634),Yaounde,Centre
GSM,624,2,65299,9243,62402FF13241B,0,11.525345,3.858948,1376,2,1,1345149681,1345826318,0,POINT (11.525345 3.858948),Yaounde,Centre
GSM,624,2,65299,9262,62402FF13242E,0,11.51298523,3.866500854,1000,1,1,1346415791,1346415791,0,POINT (11.512985229492 3.8665008544922),Yaounde,Centre
GSM,624,2,65299,9263,62402FF13242F,0,11.510631,3.871013,1000,7,1,1344733681,1345532078,0,POINT (11.510631 3.871013),Yaounde,Centre
GSM,624,2,65299,9581,62402FF13256D,0,11.519218,3.862592,2669,26,1,1341008457,1380527525,0,POINT (11.519218 3.862592),Yaounde,Centre
GSM,624,2,65299,9583,62402FF13256F,0,11.516418,3.866501,1000,2,1,1342541149,1377741376,0,POINT (11.516418 3.866501),Yaounde,Centre
GSM,624,2,65299,9601,62402FF132581,0,11.517792,3.866844,1000,4,1,1340897288,1381886655,0,POINT (11.517792 3.866844),Yaounde,Centre
GSM,624,2,65299,9602,62402FF132582,0,11.515773,3.865377,3069,33,1,1338484877,1379794596,0,POINT (11.515773 3.865377),Yaounde,Centre
